2019-10-30 17:16:51.004[main]INFO  com.zhixin.wolf.util.CoordinatesUtils -{roomId=56, roomName='民警卫生间门口右侧走廊', leftTopX=0, leftTopY=0, leftDownX=0, leftDownY=0, rightTopX=0, rightTopY=0, rightDownX=0, rightDownY=0, centerX=1067, centerY=623, mainNumR=0, mainNumC=0}
2019-10-30 17:16:51.004[main]INFO  com.zhixin.wolf.util.CoordinatesUtils -{roomId=63, roomName='讯（询）问室6门口走廊', leftTopX=0, leftTopY=0, leftDownX=0, leftDownY=0, rightTopX=0, rightTopY=0, rightDownX=0, rightDownY=0, centerX=1289, centerY=454, mainNumR=0, mainNumC=0}
2019-10-30 17:16:51.004[main]INFO  com.zhixin.wolf.util.CoordinatesUtils -{roomId=62, roomName='讯5与讯6之间走廊', leftTopX=0, leftTopY=0, leftDownX=0, leftDownY=0, rightTopX=0, rightTopY=0, rightDownX=0, rightDownY=0, centerX=1292, centerY=488, mainNumR=0, mainNumC=0}
2019-10-30 17:16:51.004[main]INFO  com.zhixin.wolf.util.CoordinatesUtils -{roomId=61, roomName='讯（询）问室5门口走廊', leftTopX=0, leftTopY=0, leftDownX=0, leftDownY=0, rightTopX=0, rightTopY=0, rightDownX=0, rightDownY=0, centerX=1295, centerY=530, mainNumR=0, mainNumC=0}
2019-10-30 17:16:51.005[main]INFO  com.zhixin.wolf.util.CoordinatesUtils -{roomId=60, roomName='讯（询）问室2门口走廊', leftTopX=0, leftTopY=0, leftDownX=0, leftDownY=0, rightTopX=0, rightTopY=0, rightDownX=0, rightDownY=0, centerX=1288, centerY=727, mainNumR=0, mainNumC=0}
2019-10-30 17:16:51.005[main]INFO  com.zhixin.wolf.util.CoordinatesUtils -{roomId=68, roomName='候问室2门口走廊', leftTopX=0, leftTopY=0, leftDownX=0, leftDownY=0, rightTopX=0, rightTopY=0, rightDownX=0, rightDownY=0, centerX=1287, centerY=124, mainNumR=0, mainNumC=0}
2019-10-30 17:16:51.005[main]INFO  com.zhixin.wolf.util.CoordinatesUtils -{roomId=69, roomName='醒酒室', leftTopX=0, leftTopY=0, leftDownX=0, leftDownY=0, rightTopX=0, rightTopY=0, rightDownX=0, rightDownY=0, centerX=1403, centerY=204, mainNumR=0, mainNumC=0}
2019-10-30 17:16:51.005[main]INFO  com.zhixin.wolf.util.CoordinatesUtils -{roomId=64, roomName='讯（询）问室7门口走廊', leftTopX=0, leftTopY=0, leftDownX=0, leftDownY=0, rightTopX=0, rightTopY=0, rightDownX=0, rightDownY=0, centerX=1284, centerY=370, mainNumR=0, mainNumC=0}
2019-10-30 17:16:51.005[main]INFO  com.zhixin.wolf.util.CoordinatesUtils -{roomId=65, roomName='讯（询）问室8门口走廊', leftTopX=0, leftTopY=0, leftDownX=0, leftDownY=0, rightTopX=0, rightTopY=0, rightDownX=0, rightDownY=0, centerX=1291, centerY=290, mainNumR=0, mainNumC=0}
2019-10-30 17:16:51.006[main]INFO  com.zhixin.wolf.util.CoordinatesUtils -{roomId=66, roomName='醒酒室门口走廊', leftTopX=0, leftTopY=0, leftDownX=0, leftDownY=0, rightTopX=0, rightTopY=0, rightDownX=0, rightDownY=0, centerX=1287, centerY=209, mainNumR=0, mainNumC=0}
2019-10-30 17:16:51.006[main]INFO  com.zhixin.wolf.util.CoordinatesUtils -{roomId=67, roomName='候问室1门口走廊', leftTopX=0, leftTopY=0, leftDownX=0, leftDownY=0, rightTopX=0, rightTopY=0, rightDownX=0, rightDownY=0, centerX=1301, centerY=51, mainNumR=0, mainNumC=0}
2019-10-30 17:16:51.006[main]INFO  com.zhixin.wolf.util.CoordinatesUtils -================获取到定位配置信息end=========================
2019-10-30 17:16:51.578[main]INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter -Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@6dd2c810: startup date [Wed Oct 30 17:16:46 CST 2019]; root of context hierarchy
2019-10-30 17:16:51.691[main]INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/queryPersonLocations]}" onto private java.util.List<com.zhixin.wolf.entity.PersonLocationEntity> com.zhixin.wolf.controller.MapServicesController.queryPersonLocations()
2019-10-30 17:16:51.698[main]INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/queryPersonRoundDataBySerialId]}" onto private com.zhixin.wolf.entity.PersonRoundEntity com.zhixin.wolf.controller.MapServicesController.queryPersonRoundDataBySerialId(javax.servlet.http.HttpServletRequest) throws java.lang.Exception
2019-10-30 17:16:51.702[main]INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2019-10-30 17:16:51.703[main]INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2019-10-30 17:16:51.795[main]INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping -Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-10-30 17:16:51.796[main]INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping -Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-10-30 17:16:51.875[main]INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping -Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-10-30 17:16:52.426[main]INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter -Registering beans for JMX exposure on startup
2019-10-30 17:16:52.548[main]INFO  org.apache.coyote.http11.Http11NioProtocol -Initializing ProtocolHandler ["http-nio-8080"]
2019-10-30 17:16:52.576[main]INFO  org.apache.coyote.http11.Http11NioProtocol -Starting ProtocolHandler ["http-nio-8080"]
2019-10-30 17:16:52.603[main]INFO  org.apache.tomcat.util.net.NioSelectorPool -Using a shared selector for servlet write/read
2019-10-30 17:16:52.664[main]INFO  o.s.b.c.e.tomcat.TomcatEmbeddedServletContainer -Tomcat started on port(s): 8080 (http)
2019-10-30 17:16:52.671[main]INFO  com.zhixin.wolf.main.Map2DServicesApplication -Started Map2DServicesApplication in 6.726 seconds (JVM running for 7.778)
